#{"t_start": 1524074887.627351, "env_id": "Ant-v2"}
r,l,t
54.224061,237,680.135991
25.165026,116,680.359916
437.681648,1000,682.233668
0.150471,33,682.293867
180.608085,314,682.861209
510.522735,1000,686.394672
135.177269,352,687.031812
11.059477,60,687.140436
88.238994,153,687.416558
78.280985,127,687.649041
33.488054,52,687.743922
17.785334,57,687.846905
9.067634,20,687.883047
454.951613,1000,691.434807
-13.912735,73,691.580342
262.110524,575,692.623735
65.355337,331,693.229302
32.508808,40,693.302866
403.577174,1000,696.859359
130.84141,462,697.698799
73.137199,254,698.154047
2.552885,111,698.3537
18.86263,18,698.386361
20.53953,46,698.468819
83.36744,126,698.694032
53.914905,87,698.849904
53.754957,72,698.979049
-4.774013,41,699.054272
490.733711,1000,702.61752
214.215308,444,703.418498
48.714266,45,703.50083
82.857936,326,704.092323
150.728912,653,705.278382
448.871833,1000,708.873634
25.579447,71,709.003076
66.989492,359,709.652414
72.311559,264,710.128494
84.461087,205,710.499451
45.618805,42,710.575728
473.982339,1000,714.09897
83.443505,191,714.442865
16.985371,20,714.478595
444.254548,1000,716.321287
31.976398,28,716.377152
130.506561,509,719.022991
59.071908,88,719.181948
428.366836,1000,721.011547
267.869157,585,723.851847
24.202967,20,723.887414
22.806868,110,724.086334
36.034368,72,724.215766
34.23028,92,724.381036
463.506642,1000,726.198295
457.176252,1000,729.745597
466.955674,1000,731.564498
429.63635,1000,735.142915
74.830244,96,735.315287
35.495806,43,735.39363
33.482995,41,735.467083
70.443862,164,735.765043
12.620706,16,735.794117
23.913276,49,735.882193
19.436145,23,735.92345
47.146959,233,736.344928
210.194582,395,737.059907
22.577556,66,737.180195
445.470783,1000,740.731159
-4.461521,39,740.801401
55.36665,73,740.932852
54.027224,94,741.103272
433.174579,1000,742.923473
456.090386,1000,746.470601
130.999645,210,746.8484
500.862904,1000,748.694647
52.673375,265,749.24299
310.281714,656,752.016098
19.264786,64,752.133621
42.584437,82,752.28612
69.000374,143,752.546706
116.443435,387,753.258214
26.0996,55,753.357192
15.599689,18,753.389301
84.551095,128,753.620772
29.012856,32,753.679709
221.833561,575,756.464494
71.870726,160,756.757242
334.844102,762,758.141728
-6.441549,22,758.18172
12.47374,121,758.400746
49.565311,73,758.535577
17.40653,66,758.65624
144.450606,305,759.215932
45.933396,60,759.338057
524.662938,1000,762.870546
6.318038,30,762.925848
22.134162,60,763.038203
6.782195,18,763.070733
21.409564,47,763.155539
18.177359,179,763.481462
257.75592,612,764.607166
138.22034,261,765.165157
465.617806,1000,768.612772
1.069902,50,768.709615
529.066863,1000,770.659528
25.147318,22,770.705573
1.70877,32,770.772795
42.588811,141,771.069328
198.693056,500,773.502571
149.220858,560,774.524283
95.005358,364,775.187932
215.022787,497,776.238568
21.583033,258,778.44391
278.546187,570,779.606776
509.372583,1000,781.622341
42.986018,90,781.810563
38.739703,67,781.957324
529.061903,1000,785.509795
39.542617,55,785.612233
223.521893,443,786.46898
488.734628,1000,790.37707
8.625593,30,790.435215
7.309268,37,790.513386
49.385828,55,790.61792
501.588422,1000,792.567176
30.863614,64,792.711249
44.353071,90,792.909722
27.76907,44,793.015961
518.716262,1000,796.614514
101.533577,388,797.344805
269.777904,871,799.202022
113.177897,213,799.622284
447.400936,1000,803.054482
4.914347,37,803.122624
115.100388,223,803.566806
24.341291,88,803.759486
35.967621,51,803.866501
535.201839,1000,807.543676
113.185716,306,808.124862
89.561681,177,808.455585
2.108422,17,808.492059
554.361776,1000,810.734611
19.681361,24,810.790878
113.12959,126,811.026188
523.577842,1000,814.427656
257.532148,459,815.406526
330.219087,779,817.020488
107.66648,310,819.293265
268.997196,703,820.695363
128.452595,371,821.56314
188.521812,358,822.310925
568.082419,1000,825.798044
168.432321,418,826.659741
466.218046,1000,830.121932
486.254983,1000,832.060202
16.261526,21,832.103951
15.545564,69,832.247503
438.87459,934,835.505022
56.38732,114,835.712571
17.581653,84,835.861852
221.657827,537,836.844592
71.967211,144,837.146505
519.638668,1000,839.132961
82.709964,87,839.290681
46.584946,61,840.92806
15.974413,40,841.001582
494.587844,1000,842.948553
18.379808,46,843.042597
105.490388,194,843.47104
518.357421,1000,846.886076
105.014557,178,847.20526
30.692981,42,847.282179
358.14686,640,848.578268
185.804116,383,849.330626
61.705838,145,849.598755
202.163093,544,852.084274
477.90148,1000,854.040208
8.340564,13,854.067317
36.209553,66,854.197338
51.643531,83,854.374183
95.780838,113,854.592977
98.482325,155,854.876182
34.150323,46,854.958229
510.706776,1000,858.292286
60.587862,103,858.498732
53.123595,76,858.660079
266.64499,654,860.027918
563.34976,1000,863.391055
102.022462,225,863.853809
17.949501,64,863.998674
70.678995,193,864.416241
4.699327,15,864.458026
7.627068,32,864.532359
558.653514,1000,866.44453
573.416369,1000,869.956027
10.754616,18,869.994236
607.532482,1000,871.87779
72.095848,144,872.134806
398.632171,487,874.659237
551.181429,1000,876.650561
544.400099,1000,880.095591
44.163571,91,880.296579
138.673546,233,880.798666
570.699736,1000,882.677485
589.043928,1000,886.269367
271.292194,352,886.973916
496.119734,1000,888.794384
422.670465,819,891.967219
80.400949,154,892.250049
74.434532,79,892.3937
44.348691,116,892.605017
516.731959,1000,895.968506
569.281556,1000,898.000563
588.461189,1000,901.379224
120.436787,116,901.63948
140.680594,219,902.102501
96.070501,116,902.344193
92.249999,135,902.618586
141.003253,250,903.079767
27.946073,59,903.187211
66.978581,337,903.805035
22.993466,25,903.850814
20.808911,45,903.933931
50.706659,152,904.215127
40.073062,176,904.536827
525.8032,735,907.596198
5.7481,34,907.668508
32.670707,53,907.778041
575.779052,1000,909.648723
149.427733,248,910.100919
508.692317,1000,913.663731
22.559217,24,913.707125
8.183402,30,913.761756
122.793528,269,914.255552
8.99125,28,914.306247
529.995367,1000,916.127087
577.082899,1000,919.684961
648.947188,1000,921.51107
70.707623,156,923.488162
541.864872,1000,925.364445
80.873093,139,925.614546
221.928159,257,926.077131
114.921147,302,926.6214
76.325969,140,926.874294
133.85,188,928.892304
542.839665,1000,930.790949
553.109249,1000,932.613274
44.10029,98,934.508934
29.582885,43,934.592488
207.027319,484,935.4858
213.064932,298,936.030046
629.41846,1000,937.855211
60.606636,85,938.007836
272.442864,436,940.555821
569.263591,1000,942.365126
83.782584,165,942.661551
604.232467,1000,946.301498
28.772073,97,946.472594
13.522945,49,946.562682
178.944697,341,947.170268
559.504812,1000,948.974724
134.62939,273,951.235714
110.074054,244,951.671848
603.325992,1000,953.476427
295.655692,445,954.27358
604.574732,1000,957.859255
163.596945,297,958.3945
36.335548,149,958.663273
159.052163,239,959.122572
26.171563,47,959.208831
112.907478,121,959.429829
472.431599,882,962.820012
264.556637,363,963.475898
80.07619,117,963.687804
75.990393,90,963.848654
15.735567,27,963.897429
132.562047,234,964.322893
594.295436,1000,967.92893
363.239532,456,968.761776
46.682197,43,968.839656
343.303169,489,969.729603
288.53446,616,970.888632
579.429014,1000,974.405078
21.758329,34,974.467138
227.075918,399,975.191775
5.551439,14,975.21652
62.624902,113,975.420657
457.169652,1000,978.94176
57.906486,173,979.257346
138.369627,241,979.700033
62.806557,81,979.848026
64.741536,154,980.123698
75.251345,118,980.338624
106.322949,257,980.803477
14.374592,47,980.890316
43.312127,120,981.105964
99.414375,159,981.418047
44.50764,78,981.572431
111.821662,247,982.093012
642.241961,1000,985.515393
331.746034,463,986.357031
607.081823,1000,989.903513
6.65039,34,989.965379
166.153024,233,990.385157
213.620094,408,991.136044
128.369893,200,991.495076
384.226015,699,992.86111
40.256999,62,992.989174
19.645013,55,994.714648
587.891601,1000,996.54669
44.497574,78,996.688918
61.614688,123,996.909316
79.878365,237,997.345578
566.552196,1000,1000.901129
109.085965,221,1001.311877
21.799664,39,1001.383186
74.414269,130,1001.621062
346.819059,444,1002.423932
507.759285,940,1005.867937
109.662498,145,1006.132007
531.27156,1000,1007.975634
31.978557,32,1008.037776
243.566445,396,1008.836638
116.682436,113,1009.083748
504.54269,1000,1012.503161
29.309951,105,1012.691347
163.531356,221,1013.089036
21.561946,53,1013.19523
50.618695,110,1013.41948
338.10639,611,1014.680744
111.323731,131,1014.936669
15.740348,58,1016.572965
215.434221,276,1017.077253
133.473502,249,1017.527595
57.909009,117,1017.743858
607.519,1000,1019.688906
18.34349,58,1019.802725
173.046183,212,1020.233173
291.876889,289,1022.296462
600.897625,1000,1024.181484
99.083507,183,1024.545732
170.028513,272,1025.092468
44.25217,73,1025.241976
609.33942,1000,1028.666636
49.830292,56,1028.767843
1.09315,14,1028.795035
557.602433,1000,1030.798858
48.729821,47,1030.890135
576.043071,1000,1034.308386
27.444871,50,1034.406015
615.651574,1000,1036.393217
50.054947,60,1036.512788
256.501554,463,1038.912857
695.943537,1000,1040.995999
255.420656,679,1042.347095
26.440553,40,1042.418771
318.943728,506,1044.807873
106.108462,239,1045.275254
45.1814,45,1045.365381
227.841135,503,1046.339727
381.214434,706,1047.751884
44.68851,78,1047.896968
659.183515,1000,1051.328923
9.168816,29,1051.387272
55.361346,104,1051.587408
17.75697,40,1051.661986
221.575061,295,1052.228826
140.780335,213,1052.653126
198.195889,215,1053.096935
40.579458,63,1053.216481
410.528573,688,1056.027318
22.865414,29,1056.084351
75.467932,92,1056.26722
67.681434,95,1056.454652
46.645507,47,1056.546654
34.034069,30,1056.606607
73.346333,148,1056.892202
8.135671,51,1056.984733
642.442686,1000,1060.531209
246.476644,406,1061.322358
3.508569,14,1061.351268
16.007034,50,1061.451939
84.524053,144,1061.750523
206.448598,526,1062.80586
94.831138,173,1063.153366
577.315821,1000,1066.625465
31.345761,27,1066.680313
73.877666,132,1066.944944
635.57454,1000,1068.967495
26.018294,91,1069.148879
563.360713,1000,1072.727276
550.966932,1000,1074.719264
158.789946,192,1075.091566
629.16586,1000,1078.65049
567.626868,1000,1080.622931
249.131156,616,1083.465147
132.468897,152,1083.796778
41.147324,100,1083.995334
359.769545,631,1085.206734
30.02406,87,1085.376943
637.919322,1000,1088.866944
86.350642,99,1089.066467
697.646014,1000,1091.028239
8.722672,33,1091.094962
83.757211,176,1091.439183
205.196837,378,1092.128843
37.443453,41,1092.202906
210.710915,256,1094.269506
669.199394,1000,1096.230433
8.631907,18,1096.267668
78.970384,87,1096.443685
48.792285,40,1096.526334
897.791656,1000,1100.009474
619.33582,1000,1101.9704
242.83665,375,1102.662288
79.160262,207,1103.042517
34.147508,55,1103.142464
76.981197,129,1103.382524
109.921308,147,1105.327938
16.671423,29,1105.387878
68.354824,62,1105.511065
331.338926,510,1106.478601
94.571747,85,1106.652131
564.169955,1000,1108.604001
85.763984,175,1108.924175
84.147293,91,1109.095711
641.473917,1000,1112.702608
105.936421,160,1113.020741
613.49685,1000,1116.588045
20.455838,33,1116.653315
294.665401,332,1117.269523
77.559838,118,1117.503509
613.537158,1000,1119.504941
171.754076,219,1119.919235
681.12809,1000,1123.483393
654.050429,1000,1125.378793
18.092133,31,1125.435054
116.246766,186,1125.80245
639.176508,1000,1129.433118
130.840983,230,1129.869888
268.871112,484,1130.775194
75.051817,135,1131.025953
142.548726,260,1131.517512
24.64492,45,1131.60627
610.885967,1000,1135.575449
49.600685,67,1135.719768
628.422531,1000,1137.715346
82.324433,107,1139.687245
90.238809,147,1140.025973
161.554392,270,1140.648654
617.171167,974,1142.614607
75.286166,77,1142.756861
15.512358,18,1142.791425
645.548396,1000,1146.1917
635.575378,1000,1147.909714
